site,basin_areasqkm,springprev_point,springprev_basinmean,springprev_iew01km,springprev_iew05km,springprev_basinmean_log,springprev_iew01km_log,springprev_iew05km_log
9257,12.879713592865262,0.032099898904561996,0.02378227329022013,0.01848092052727472,0.022755519058512287,-3.738814795559388,-3.9910164019272143,-3.7829475670282617
9258,3.726167282230463,0.06345169991254807,0.01805027694807361,0.018591579046999013,0.01815619093815016,-4.014594250937376,-3.9850465401890665,-4.0087436779114825
9259,4.201552242724027,0.06848199665546417,0.01817105348425282,0.018593755573161654,0.018256286592396424,-4.007925418934329,-3.984929476503215,-4.003245787453844
9260,4.29973484599885,0.4532119929790497,0.026578952032699697,0.030150894903025815,0.027248858224959996,-3.627635653385522,-3.5015406745570368,-3.6027436587521815
9261,2.62084468013458,0.05730289965867996,0.02687396742501028,0.027031663574819245,0.026905983024501777,-3.6165972146673973,-3.61074637508932,-3.615406599837673
9262,2.649231907275666,0.04579950124025345,0.02824231829777304,0.028643907586200664,0.028322881263657083,-3.5669337770291714,-3.552814508130853,-3.5640852757958195
9263,2.429170240465704,0.05113790184259415,0.020763830564013035,0.02139948305271454,0.020889275459748138,-3.8745427211345826,-3.8443885136613103,-3.8685193876078694
9264,2.486915198238859,0.042757198214530945,0.021739707357851388,0.022550303991550284,0.02190181746654302,-3.82861485838007,-3.7920067323460316,-3.8211856562632427
9265,2.540939892627388,0.04111820086836815,0.021600231044388636,0.022504876873625543,0.021779228165429605,-3.835051267849751,-3.7940232433197236,-3.826798599872491
9266,2.519507940513825,0.05148389935493469,0.02541903382059542,0.0256615349737312,0.025467548710045772,-3.672257022574355,-3.6627621018748417,-3.6703502368663354
9267,2.549674424056744,0.04987660050392151,0.024962686313373162,0.025110731413618713,0.02499097995173747,-3.690373116537535,-3.6844599778569895,-3.6892403211491143
9268,2.253104731961176,0.1449739933013916,0.043078826886065846,0.04447289999444505,0.04335195481282671,-3.1447236581216886,-3.11287526420787,-3.138403483050785
9269,2.331230263066217,0.21005499362945557,0.05449092049376677,0.05728481620080699,0.05503817014359805,-2.9097211876363143,-2.8597196781464174,-2.8997283318472427
9270,2.36277162655662,0.02197219990193844,0.053253264516980606,0.0544859518300226,0.05353867856635934,-2.932696170788503,-2.909812375126681,-2.9273509224354712
9271,2.692742813836083,0.03290040045976639,0.04055284688592102,0.03874579789445404,0.04023149793586944,-3.205149294080633,-3.2507329704964225,-3.2131050594141057
9272,2.720159537485108,0.0189456008374691,0.037740134823438534,0.03582087535977209,0.037393835379703616,-3.27703116661996,-3.329224444910254,-3.286249417567202
9273,3.549616521978483,0.09179610013961792,0.03457721262801544,0.03211887108027516,0.034089909633839566,-3.3645604084531557,-3.438311537461619,-3.378753843647233
9274,2.149584359480888,0.08701620250940323,0.02698818424594976,0.027423418825628283,0.027072633307094588,-3.612356129281993,-3.596357928972324,-3.609231902396124
9275,2.208299820747727,0.09347040206193924,0.029733451912471457,0.030629304974005258,0.02990747664131864,-3.5154825399846303,-3.4857980494166005,-3.5096467749504106
9276,2.962623659897931,0.09300810098648071,0.01144781865773466,0.011772724583852453,0.011511576817075063,-4.4699560773727836,-4.441969899039575,-4.464402070229529
9277,3.103427541528367,0.013479200191795826,0.010145380089927773,0.010038158143038392,0.010127125358048853,-4.5907368406666285,-4.601361633436516,-4.592537776111896
9278,3.219079207657022,0.05224499851465225,0.010392489018154698,0.010519322469004748,0.010412809726526025,-4.566671943546753,-4.554541477833607,-4.564718526286812
9279,3.309659533577688,0.10518299788236618,0.011072795298700564,0.011662968500722393,0.01117299648148332,-4.503264052962776,-4.45133654206377,-4.494255440329424
9280,4.292698695678427,0.19497700035572052,0.017453539436948294,0.02273065364968341,0.018381873076846078,-4.048212817838606,-3.78404088439595,-3.996390258822202
9281,8.0875290993e-5,0.12643800675868988,0.12643800675868988,0.12643800675868988,0.12643800675868988,-2.0680031560844303,-2.0680031560844303,-2.0680031560844303
9282,2.17586882905566,0.11078699678182602,0.017044918715125985,0.0174080909501954,0.017116385258194602,-4.0719031422434195,-4.050820183701654,-4.067719072022633
9283,2.221644243763289,0.07677370309829712,0.017804385151961793,0.01819022261540754,0.017881704093530248,-4.028310495173177,-4.006871048186833,-4.023977206533795
9284,2.250840223814815,0.01571590080857277,0.01630949288367781,0.015929153281854246,0.016248487779009523,-4.116007955188336,-4.139604308898793,-4.119755434289978
9285,2.191073383759949,0.058059100061655045,0.03681840714266153,0.038815735782381865,0.037295661353746436,-3.3017573647685547,-3.2489295531691114,-3.2888782766917126
9286,6.559309601238112,0.07851730287075043,0.033937114456409886,0.03677017037926626,0.03457688402970892,-3.383246041752958,-3.303068350030895,-3.3645699118180294
9287,6.80096497074638,0.0665426030755043,0.03413575415037125,0.03661481675737088,0.034699191353651314,-3.3774099351855544,-3.307302291059781,-3.3610388962302213
9288,7.149375724372964,0.06890460103750229,0.03392503433954538,0.035623288285347186,0.03436151254013644,-3.3836020610422506,-3.334755689678276,-3.3708181624584537
9289,7.445541040014606,0.05830710008740425,0.0343462487327866,0.03621519924915353,0.0348231952042884,-3.3712624734742156,-3.318276379509488,-3.3574715853745514
9290,8.500397460523526,0.06088079884648323,0.03369339151450437,0.03398552981557593,0.03394062173426512,-3.3904535583459,-3.381820438616193,-3.3831427007149335
9291,9.882556183708697,0.05420159921050072,0.033808243559240773,0.0344660326727018,0.03409508150937994,-3.3870506139448224,-3.367781000154136,-3.3786021423574453
9292,10.017941420841725,0.22975300252437592,0.03620490536336582,0.04304102367684392,0.037375098898140294,-3.3185606620553942,-3.1456015790981624,-3.2867506011706995
9293,10.155348540251286,0.20920400321483612,0.03867361087262682,0.05114154553270416,0.04073566199903779,-3.252597801135059,-2.9731580879741926,-3.2006513539943287
9294,10.306423583835155,0.09102589637041092,0.04012129888731655,0.054145291583305194,0.04262013111222631,-3.2158479413547227,-2.916084260685799,-3.1554285760088825
9295,15.269012314870391,0.13563400506973267,0.0412160018510404,0.05151390017086256,0.043419014951154924,-3.1889287035895255,-2.9659036015002394,-3.136857801312712
9296,15.331771540689502,0.12804000079631805,0.04196704134620494,0.05308422209066804,0.044351699073437355,-3.1708706986126765,-2.9358755306567867,-3.115604260398094
9297,2.217438728628513,0.06663879752159119,0.030119593245642527,0.030576011995166904,0.030209571293672226,-3.50257938060237,-3.4875394991776867,-3.49959647455905
9298,2.254156110742923,0.04634369909763336,0.033167212150818935,0.03429577867512781,0.033386938875549485,-3.4061934768625863,-3.372733003080045,-3.399590507110365
9299,2.200454917520253,0.14581699669361115,0.03195497451186482,0.03313939401540085,0.032190305306754714,-3.443427413506096,-3.407032552745326,-3.436089949194661
9300,2.395283493537851,0.091000497341156,0.023740819851098802,0.023415561813862694,0.02367809637412249,-3.740559355809776,-3.754354442875661,-3.7432048618040636
9301,2.93358943043267,0.0566771999001503,0.018943220326824637,0.017379447378759624,0.018630312985645547,-3.9663091778618447,-4.052466956039382,-3.982965294421432
9302,3.114264830523519,0.026160700246691704,0.01699894891541374,0.015103457755730557,0.016596478066317553,-4.074603765342456,-4.192831570929837,-4.098564770809414
9303,3.523493802980945,0.02692830003798008,0.015018606191292841,0.012515868530719237,0.01447622941946564,-4.198465433803385,-4.380757957327886,-4.235247325142502
9304,3.83971619079138,0.02901279926300049,0.014007726876169928,0.011385340073826244,0.013409276378890068,-4.26814618189213,-4.475428709572075,-4.31180854445025
9305,3.932641900149196,0.026280099526047707,0.013402509872778212,0.010703829523239766,0.012766277891549742,-4.312313285625791,-4.537153702176775,-4.360948124286357
9306,3.96038212496313,0.007090149912983179,0.012948118356978905,0.010022997422957765,0.0122572964669339,-4.346804802013137,-4.6028730840523044,-4.401633889354727
9307,3.994673248345798,0.006974020041525364,0.012262816152012874,0.00884008704069529,0.011465703956128401,-4.401183672403608,-4.72845855614856,-4.468394964109891
9308,2.943051839478483,0.12233000248670578,0.03858267876508383,0.03934426506738006,0.038734332159378035,-3.2549518398796344,-3.235405056356837,-3.2510289363176397
9309,3.756333765771126,0.11816699802875519,0.0389953379135798,0.039725987670513704,0.03914172643993287,-3.244313180675488,-3.225749704174566,-3.2405662086376634
9310,3.800896051111912,0.05644259974360466,0.038648478079991166,0.03925909604811324,0.038773113107516355,-3.253247881697061,-3.237572115154035,-3.2500282337079467
9311,3.878374579890465,0.05907290056347847,0.03613087349581714,0.03587166525768179,0.03608916125278952,-3.320607557646051,-3.3278075637125943,-3.321762701030046
9312,3.946228949039674,0.06191449984908104,0.036103066083851526,0.03599519891232083,0.0360789944123041,-3.3213774841792314,-3.324369712966379,-3.3220444552319925
9313,3.969601908138966,0.09883829951286316,0.04285522520647827,0.04872217956135337,0.043834781611924355,-3.1499276995645187,-3.0216209201001614,-3.127327676002034
9314,2.358080859677737,0.03996279835700989,0.011609108961544485,0.012090287938353652,0.01170512146118931,-4.455965233715899,-4.415352798398041,-4.447728801229427
9315,2.399084632215922,0.06543099880218506,0.013303070677838478,0.014125570067376417,0.01346404187346895,-4.319760392369692,-4.259768644011713,-4.307732712066609
9316,2.442433788192218,0.06189600005745888,0.0201174540287607,0.023286789597936477,0.020727580714534805,-3.9061674810833837,-3.759869049244421,-3.8762900639018874
9317,2.586715307333415,0.18629799783229828,0.028953891740197184,0.036080269092479376,0.030319030835625975,-3.5420506542847954,-3.3220091255982487,-3.4959796832430516
9318,3.626771549591824,0.05566469952464104,0.030576254599861474,0.03463432655371008,0.03144724985587156,-3.4875315647311624,-3.3629099917933285,-3.4594437446235595
9319,3.908136686980292,0.056242700666189194,0.030502054518649176,0.03277870017816011,0.03103857271454679,-3.4899612363702532,-3.4179763593458743,-3.472524566858776
9320,4.035272644431397,0.08528479933738708,0.030661828475105082,0.0321644768452865,0.031024619324704836,-3.484736770163886,-3.4368926389712806,-3.4729742179198504
9321,2.651900791879321,0.13627199828624725,0.07773572454470366,0.07892125170048202,0.07797490559915034,-2.5544403519227235,-2.5393047375824627,-2.5513682271443368
9322,2.248090463918493,0.051094900816679,0.04925686868662298,0.04883664784569665,0.04917211135148926,-3.010706455370245,-3.0192742675231483,-3.0124286586491977
9323,2.557681077865912,0.17179399728775024,0.052762790977027636,0.05464550362004573,0.05309790982907062,-2.941949053043379,-2.906888343681389,-2.9356177144266744
9324,2.794322179331081,0.18118900060653687,0.060001665141354216,0.06365329760461652,0.06070345559754171,-2.813382964789222,-2.7543041469214136,-2.801754653417782
9325,2.925744527205504,0.16907599568367004,0.061893203819520994,0.06545963979279577,0.06260876096534501,-2.7823448982187675,-2.7263215126313036,-2.770850059145302
9326,5.639434041408604,0.046423301100730896,0.05723490447717461,0.05597183067384649,0.05712352258511175,-2.8605913485713392,-2.8829067384871556,-2.8625392929449003
9327,6.717501670435666,0.028392000123858452,0.05084597782334639,0.04468565564608567,0.049810303746595105,-2.9789542584686255,-3.1081027316350593,-2.9995334138108385
9328,7.608423876088128,0.0453747995197773,0.04676082922923633,0.03785827502271752,0.04514264589619477,-3.0627094088050497,-3.2739056962379487,-3.09792789397616
9329,7.993390261246368,0.044719401746988297,0.042084849291968214,0.03145397368702633,0.03999942238217004,-3.1680674773641395,-3.4592299544680856,-3.218890265418214
9330,8.207790657685205,0.07366760075092316,0.040011497439458525,0.02842967486017398,0.03762293565758018,-3.2185884301835466,-3.5603217898892345,-3.280141423662021
9331,8.545768498774216,0.06055060029029846,0.03919812879765478,0.029299676846049887,0.036900478318651085,-3.2391262680787642,-3.530178792164992,-3.2995307654545987
9332,8.864578895894454,0.05152620002627373,0.03844501658296286,0.029120238905010868,0.03614653886467012,-3.2585261991555745,-3.5363218515317127,-3.320174078676988
9333,2.285373973068058,0.19820599257946014,0.03201990257050977,0.03329497893259347,0.03227288766324307,-3.4413976141880362,-3.4023486761696096,-3.433527792470473
9334,2.34295718025989,0.02232619933784008,0.03053272827489231,0.031207502234346828,0.030674721333253798,-3.488956112490996,-3.4670967568426008,-3.48431637291693
9335,2.727195687800921,0.0368707999587059,0.021186796330162534,0.021417236883453983,0.02123420462921999,-3.8543771059487346,-3.843559219320997,-3.852141971570844
9336,3.321629076648273,0.025791900232434273,0.01981944207086353,0.020092044851355007,0.01987080260333376,-3.9210919002815774,-3.9074313207976563,-3.9185038305148114
9337,4.688097993379601,0.06730490177869797,0.02020533512717192,0.020682493552409587,0.02029491547370847,-3.9018085942407286,-3.878467658641332,-3.897384893582508
9338,4.852760085853346,0.056471601128578186,0.01940168541480262,0.01977135014604372,0.019471790893545195,-3.9423953396347655,-3.923521351463583,-3.9387884816224212
9339,2.588090187282588,0.04568549990653992,0.011756635270024117,0.011946385334452145,0.011794203614282576,-4.443337493945338,-4.427326528834292,-4.4401470873267535
9340,2.859426788586162,0.22331400215625763,0.01557028806291944,0.01663875625869985,0.01577631647495517,-4.162390792156479,-4.0960205904510705,-4.149245420790919
9341,2.984540863761072,0.17104500532150269,0.01686507155800099,0.018022498044111497,0.017099556009232752,-4.082510567489028,-4.016134410210363,-4.0687027801829565
9342,2.257067621219341,0.05320579931139946,0.03377268181790655,0.03496096366406724,0.03406348060802365,-3.3881030335267703,-3.3535231638130547,-3.3795294184806175
9343,365.9145928576791,0.09607010334730148,0.025489237923758783,0.033955861042060505,0.024323574324279142,-3.6694989581081723,-3.3826938024089195,-3.7163092621125986
9344,365.97767558466126,0.07390250265598297,0.025517457643197673,0.03492056486668553,0.024605331941100768,-3.668392447599915,-3.3546793721196435,-3.7047921139565463
9345,398.8991759154608,0.057847101241350174,0.02608647568761993,0.033930650836635524,0.027796049059352138,-3.6463382718395807,-3.38343651862415,-3.5828613885527627
9346,398.9552224921171,0.06617099791765213,0.026099967067907386,0.033911750340844746,0.027915299414504473,-3.645821226420286,-3.3839937069297443,-3.5785803743412985
9347,399.00431379375664,0.08877109736204147,0.026118022506858442,0.03433292791563777,0.02808267439434598,-3.6451296854468533,-3.3716503877727244,-3.5726024623958663
9348,400.43993108432267,0.07319430261850357,0.02613699181575726,0.03449478085752696,0.028253560432247735,-3.644403657142088,-3.3669472458806915,-3.5665357963312587
9349,400.49436015516164,0.07328949868679047,0.026159504726838506,0.035413902879038964,0.028496602812017734,-3.643542685032662,-3.3406507992472623,-3.5579703983906916
